1	1	0.1083333333333334
1	2	-0.09583333333333326
1	3	0.2041666666666668
1	17	-0.1083333333333334
1	19	0.09583333333333335
1	321	1.414213562515917
1	329	-1.414213562373095
1	521	0.2828427123317974
1	522	-0.1414213562373096
1	529	-0.1414213562373096
2	1	-0.09583333333333326
2	2	0.2733249156131807
2	3	-0.2041666666666666
2	4	-0.2946278254946257
2	5	-0.1296362432175337
2	6	0.1296362432175337
2	7	-0.1649915822768611
2	17	0.09583333333333335
2	19	-0.1083333333333333
2	321	-1.414213562515917
2	322	2.000000000013061
2	323	-2
2	329	1.414213562373095
2	521	-0.4242647756758881
2	522	0.482843419568339
2	523	-0.2
2	529	0.1414213562373096
3	1	0.2041666666666668
3	2	-0.2041666666666666
3	3	0.573671810910529
3	17	-0.3336071761174778
3	19	0.4987859663311485
3	20	-0.1649915822768611
3	21	0.1296362432175337
3	321	2.828427124889012
3	329	-4.860196640866689
3	330	2
3	521	0.4242712096542879
3	522	-0.1414213562373096
3	528	0.1414213562373096
3	529	-0.3925016936766103
4	2	-0.2946278254946257
4	4	0.6975889843246852
4	5	0.2946278254943948
4	6	-0.390461158827728
4	7	0.4987944921633929
4	20	-0.1083333333333333
4	22	0.09583333333333334
4	322	-4.00000000001306
4	323	5.414213562505
4	331	-1.414213562373096
4	521	0.1414213562373094
4	522	-0.5414220092822932
4	523	0.5414220091634496
4	530	-0.1414213562373096
5	2	-0.1296362432175337
5	4	0.2946278254943948
5	5	0.1649915822768611
5	6	-0.1649915822768611
5	7	0.1296362432175337
5	322	-2.000000000013061
5	323	2
5	521	0.1414213562373094
5	522	-0.3414213562242483
5	523	0.2
6	2	0.1296362432175337
6	4	-0.390461158827728
6	5	-0.1649915822768611
6	6	0.2733249156101945
6	7	-0.3338029098842003
6	20	0.09583333333333331
6	22	-0.1083333333333334
6	322	2
6	323	-3.414213562505
6	331	1.414213562373096
6	522	0.2
6	523	-0.3414213561054047
6	530	0.1414213562373096
7	2	-0.1649915822768611
7	4	0.4987944921633929
7	5	0.1296362432175337
7	6	-0.3338029098842003
7	7	0.6819962424838452
7	19	0.1083333333333334
7	20	-0.4081367645754047
7	21	0.09583333333333335
7	22	0.2999759252498574
7	322	-2
7	323	4.828427124878095
7	330	1.414213562373095
7	331	-4.274811865786063
7	522	-0.2
7	523	0.4828498534278954
7	530	-0.4506786748930232
7	531	0.2000000000000001
8	8	0.1083333333333332
8	9	-0.09583333333333327
8	10	0.2041666666666666
8	38	-0.1083333333333333
8	40	0.09583333333333333
8	324	1.414213562399005
8	340	-1.414213562373094
8	524	0.2828427124487088
8	525	-0.1414213562373096
8	539	-0.1414213562373094
9	8	-0.09583333333333327
9	9	0.2733249156122146
9	10	-0.2041666666666666
9	11	-0.2946278254951759
9	12	-0.1296362432175337
9	13	0.1296362432175337
9	14	-0.1649915822768611
9	38	0.09583333333333333
9	40	-0.1083333333333333
9	324	-1.414213562399005
9	325	2.000000000044186
9	326	-2
9	340	1.414213562373094
9	524	-0.4242649196459664
9	525	0.4828435633903804
9	526	-0.2
9	539	0.1414213562373094
10	8	0.2041666666666666
10	9	-0.2041666666666666
10	10	0.681658274316869
10	37	0.1083333333333333
10	38	-0.5379695638641361
10	39	0.09583333333333335
10	40	0.5946278318371814
10	41	-0.1649915822768612
10	42	0.1296362432175338
10	324	2.828427124772099
10	339	1.414213562373095
10	340	-6.242642840096195
10	341	2
10	524	0.4242651451908623
10	525	-0.1414213562373096
10	538	0.1414213562373096
10	539	-0.4242629922398624
11	9	-0.2946278254951759
11	11	0.6976693499443382
11	12	0.2946278254943948
11	13	-0.3904210636607265
11	14	0.4988052138500524
11	41	-0.1083333333333333
11	43	0.09583333333333334
11	325	-4.000000000044185
11	326	5.434655661679616
11	342	-1.414213562373094
11	524	0.1414213562373096
11	525	-0.5414231920482375
11	526	0.520981092785901
11	527	-0.1414213562373096
12	9	-0.1296362432175337
12	11	0.2946278254943948
12	12	0.1649915822768611
12	13	-0.1649915822768611
12	14	0.1296362432175337
12	325	-2.000000000044186
12	326	2
12	524	0.1414213562373096
12	525	-0.3414213561931228
12	526	0.2
13	9	0.1296362432175337
13	11	-0.3904210636607265
13	12	-0.1649915822768611
13	13	0.4387805223302249
13	14	-0.3336931707847556
13	15	-0.294672160051787
13	16	-0.1295203439213857
13	17	0.1296362432175337
13	18	-0.1649915822768611
13	41	0.09583333333333334
13	43	-0.1083333333333333
13	325	2
13	326	-3.434655661679617
13	327	2.017213163620328
13	328	-2
13	342	1.414213562373094
13	525	0.2
13	526	-0.4828419380521434
13	527	0.4860708737383381
13	528	-0.2
14	9	-0.1649915822768611
14	11	0.4988052138500524
14	12	0.1296362432175337
14	13	-0.3336931707847556
14	14	0.5740440287094425
14	41	-0.2039583333333334
14	43	0.2041666666666667
14	325	-2
14	326	4.848869224052712
14	342	-2.863782463805517
14	525	-0.2
14	526	0.3563345959901136
14	527	-0.1414213562373096
15	13	-0.294672160051787
15	15	0.6979186551908824
15	16	0.2945973376511058
15	17	-0.3904532774282304
15	18	0.4987952306618432
15	44	-0.1083333333333333
15	46	0.09583333333333333
15	327	-4.017213163620328
15	328	5.449002502077444
15	344	-1.414213562373094
15	526	0.1414213562373096
15	527	-0.553980100237085
15	528	0.5364043241530629
15	529	-0.1414213562373096
16	13	-0.1295203439213857
16	15	0.2945973376511058
16	16	0.165105149198072
16	17	-0.1649915822768611
16	18	0.1296362432175337
16	327	-2.017213163620328
16	328	2
16	526	0.1414213562373096
16	527	-0.3242081926169808
16	528	0.2
17	1	-0.1083333333333333
17	2	0.09583333333333334
17	3	-0.3336071761174777
17	13	0.1296362432175337
17	15	-0.3904532774282304
17	16	-0.1649915822768611
17	17	0.5474339901252023
17	18	-0.3335958421269764
17	19	-0.3904716149403784
17	20	0.1296362432175337
17	21	-0.1649915822768611
17	44	0.09583333333333333
17	46	-0.1083333333333333
17	321	-1.414213562373094
17	327	2
17	328	-3.449002502077445
17	329	3.445983078493594
17	330	-2
17	344	1.414213562373094
17	521	-0.1414213562373094
17	527	0.2
17	528	-0.4798225644785341
17	529	0.4242633442996949
18	13	-0.1649915822768611
18	15	0.4987952306618432
18	16	0.1296362432175337
18	17	-0.3335958421269764
18	18	0.5741581217992977
18	44	-0.2039583333333334
18	46	0.2041666666666667
18	327	-2
18	328	4.86321606445054
18	344	-2.863782463805517
18	527	-0.2
18	528	0.3419877555922861
18	529	-0.1414213562373096
19	1	0.09583333333333334
19	2	-0.1083333333333333
19	3	0.4987859663311485
19	7	0.1083333333333334
19	17	-0.3904716149403784
19	19	0.8063283150382499
19	20	-0.4987944921610615
19	21	0.3904611588277282
19	22	0.09583333333333333
19	321	1.414213562373094
19	329	-5.445983078493593
19	330	5.449568901432422
19	331	-1.414213562373096
19	521	0.1414213562373094
19	528	0.1414213562373096
19	529	-0.286428535413447
20	3	-0.1649915822768611
20	4	-0.1083333333333334
20	6	0.09583333333333333
20	7	-0.4081367645754046
20	17	0.1296362432175337
20	19	-0.4987944921610615
20	20	0.6824812074883851
20	21	-0.3335945765508671
20	22	-0.3000100744211256
20	323	-1.414213562373095
20	329	2
20	330	-4.863782463805517
20	331	4.274811865786063
20	523	-0.1414213562373095
20	530	0.3446055166298598
20	531	-0.2000000000000001
21	3	0.1296362432175337
21	7	0.09583333333333333
21	17	-0.1649915822768611
21	19	0.3904611588277282
21	20	-0.3335945765508671
21	21	0.2741582489435279
21	22	0.1083333333333334
21	47	0.0002083333333333333
21	49	-7.453889935837843e-20
21	329	-2
21	330	3.449568901432422
21	331	-1.414213562373096
21	346	-0.03535533905932737
22	4	0.09583333333333335
22	6	-0.1083333333333334
22	7	0.2999759252498575
22	19	0.09583333333333335
22	20	-0.3000100744211256
22	21	0.1083333333333334
22	22	0.3253858858160079
22	23	-0.09582848887584793
22	24	0.2041669973352244
22	50	-0.1083333333333334
22	52	0.09583333333333335
22	323	1.414213562373095
22	330	1.414213562373095
22	331	-2.860598303412968
22	332	1.449245825782863
22	348	-1.414213562373095
22	523	0.1414213562373095
22	530	-0.5414207129694234
22	531	0.5385596282264328
22	532	-0.1414213562373095
23	22	-0.09582848887584793
23	23	0.2740722756768483
23	24	-0.2039588354906429
23	25	-0.2946690660972189
23	26	-0.1294945234415225
23	27	0.1296362432175336
23	28	-0.1649915822768611
23	50	0.09583333333333335
23	52	-0.1083333333333334
23	332	-1.449245825782863
23	333	2.022073853994909
23	334	-2
23	348	1.414213562373095
